"Event.locus","Target.gene","Event","Event.Type","Span","hit","effectiveDeletion","geneFitness","geneLFC.exonicCas9","fractionTotPairs.doubleX","fractionOkPairs.doubleX","fractionTotPairs.singleX","fractionOkPairs.singleX","totPairs.doubleX","okPairs.doubleX","totPairsDrop.doubleX","okPairsDrop.doubleX","totPairs.singleX","okPairs.singleX","totPairsDrop.singleX","okPairsDrop.singleX"
"chr14:105492579-105492734","C14orf80","HsaEX0009526","Fig6_Exon_Deletion","155",FALSE,NA,"non-fitness",-4.0347,0,0,0,0,16,16,0,0,9,9,0,0
"chr1:153643227-153643364","C1orf77","HsaEX0010327","Fig6_Exon_Deletion","137",FALSE,NA,"",NA,0,0,0,0,16,16,0,0,12,12,0,0
"chr1:156294759-156295016","C1orf85","HsaEX0010333","Fig6_Exon_Deletion","257",FALSE,NA,"non-fitness",-0.7215,0,0,0,0,12,12,0,0,10,10,0,0
"chr21:32602272-32602367","C21orf59","HsaEX0010569","Fig6_Exon_Deletion","95",FALSE,NA,"non-fitness",-3.9053,0,0,0,0,16,16,0,0,12,12,0,0
"chr3:129290679-129290804","C3orf37","HsaEX0010916","Fig6_Exon_Deletion","125",FALSE,NA,"",NA,0,0,0,0,14,14,0,0,12,12,0,0
"chr6:41071596-41071675","C6orf130","HsaEX0011224","Fig6_Exon_Deletion","79",FALSE,NA,"",NA,0,0,0,0,14,14,0,0,12,12,0,0
"chr5:134741063-134741523","CAMLG","HsaEX0012271","Fig6_Exon_Deletion","460",FALSE,NA,"non-fitness",-1.3609,0,0,0,0,16,16,0,0,10,10,0,0
"chr10:68737845-68737889","CCAR1","HsaEX0012829","Fig6_Exon_Deletion","44",FALSE,NA,"non-fitness",-1.59,0,0,0.1667,0,16,12,0,0,12,10,2,0
"chr10:84211001-84211165","CDHR1","HsaEX0014228","Fig6_Exon_Deletion","164",FALSE,NA,"non-fitness",-0.2847,0,0,0,0,16,16,0,0,11,11,0,0
"chr4:103163479-103163553","CENPE","HsaEX0014579","Fig6_Exon_Deletion","74",FALSE,NA,"non-fitness",-1.097,0,0,0,0,15,15,0,0,8,8,0,0
"chr20:35458304-35458374","CEP250","HsaEX0014759","Fig6_Exon_Deletion","70",FALSE,NA,"non-fitness",-1.1285,0,0,0,0,15,15,0,0,12,12,0,0
"chr9:128187863-128187934","CIZ1","HsaEX0015444","Fig6_Exon_Deletion","71",FALSE,NA,"non-fitness",-0.1783,0,0,0,0,16,16,0,0,11,11,0,0
"chr17:82245976-82246039","CSNK1D","HsaEX0017532","Fig6_Exon_Deletion","63",FALSE,NA,"non-fitness",-1.1424,0,0,0,0,16,16,0,0,12,12,0,0
"chr10:100243697-100243777","CWF19L1","HsaEX0018098","ExonDeletion ","80",FALSE,NA,"non-fitness",-0.076,0,0,0,0,16,16,0,0,12,12,0,0
"chr8:144464460-144464612","CYHR1","HsaEX0018227","Fig6_Exon_Deletion","152",FALSE,NA,"non-fitness",-0.0374,0,0,0,0,15,15,0,0,10,10,0,0
"chr1:3872504-3872572","DFFB","HsaEX0019323","Fig6_Exon_Deletion","68",FALSE,NA,"fitness",0.3891,0,0,0,0,16,16,0,0,11,11,0,0
"chr22:20092809-20092907","DGCR8","HsaEX0019372","Fig6_Exon_Deletion","98",FALSE,NA,"non-fitness",-2.731,0.0667,0.0667,0,0,15,15,1,1,11,11,0,0
"chr17:36599671-36599763","DHRS11","HsaEX0019515","Fig6_Exon_Deletion","92",FALSE,NA,"non-fitness",-0.6344,0,0,0,0,10,10,0,0,12,12,0,0
"chr13:72780846-72781003","DIS3","HsaEX0019777","Fig6_Exon_Deletion","157",FALSE,NA,"",NA,0,0,0.0909,0,15,12,0,0,11,10,1,0
"chrX:70497180-70497221","DLG3","HsaEX0019897","Fig6_Exon_Deletion","41",FALSE,NA,"non-fitness",-1.8263,0,0,0,0,16,16,0,0,11,11,0,0
"chr19:35509911-35509961","DMKN","HsaEX0019982","Fig6_Exon_Deletion","50",FALSE,NA,"non-fitness",-0.4925,0.0833,0.1111,0.0909,0,12,9,1,1,11,10,1,0
"chr12:32738264-32738296","DNM1L","HsaEX0020452","Fig6_Exon_Deletion","32",FALSE,NA,"non-fitness",-3.7083,0,0,0,0,15,15,0,0,10,10,0,0
"chr12:67649797-67649945","DYRK2","HsaEX0021345","Fig6_Exon_Deletion","148",FALSE,NA,"",0.1338,0,0,0,0,16,16,0,0,11,11,0,0
"chr4:147485612-147486101","EDNRA","HsaEX0021596","Fig6_Exon_Deletion","489",FALSE,NA,"fitness",0.332,0,0,0,0,16,16,0,0,12,12,0,0
"chr20:35280654-35280829","EIF6","HsaEX0022088","Fig6_Exon_Deletion","175",FALSE,NA,"",NA,0,0,0,0,14,14,0,0,12,12,0,0
"chr18:36658075-36658188","FHOD3","HsaEX0025787","Fig6_Exon_Deletion","113",TRUE,"chr18:36657928-36658421","fitness",0.5202,0.1429,0.1429,0,0,14,14,2,2,12,12,0,0
"chr11:65894014-65894116","FOSL1","HsaEX0026207","Fig6_Exon_Deletion","102",FALSE,NA,"non-fitness",-1.3695,0,0,0,0,16,16,0,0,12,12,0,0
"chr19:49812638-49812736","FUZ","HsaEX0026624","Fig6_Exon_Deletion","98",FALSE,NA,"non-fitness",-0.719,0,0,0,0,14,14,0,0,11,11,0,0
"chr1:23798887-23799012","GALE","HsaEX0026852","Fig6_Exon_Deletion","125",FALSE,NA,"non-fitness",-0.7794,0,0,0,0,5,5,0,0,6,6,0,0
"chr19:19501969-19502043","GATAD2A","HsaEX0027110","Fig6_Exon_Deletion","74",FALSE,NA,"non-fitness",-0.6405,0,0,0,0,12,12,0,0,11,11,0,0
"chr17:75244619-75244717","GGA3","HsaEX0027386","Fig6_Exon_Deletion","98",FALSE,NA,"non-fitness",-0.0455,0,0,0,0,16,16,0,0,12,12,0,0
"chr8:143269360-143269520","GLI4","HsaEX0027617","Fig6_Exon_Deletion","160",FALSE,NA,"fitness",0.3801,0.0625,0.0625,0,0,16,16,1,1,12,12,0,0
"chr3:52291828-52291922","GLYCTK","HsaEX0027751","Fig6_Exon_Deletion","94",FALSE,NA,"non-fitness",-0.5956,0,0,0,0,14,14,0,0,10,10,0,0
"chr5:55161120-55161255","GPX8","HsaEX0028491","Fig6_Exon_Deletion","135",FALSE,NA,"non-fitness",-1.0944,0,0,0,0,15,15,0,0,12,12,0,0
"chr13:113355323-113355481","GRTP1","HsaEX0028782","Fig6_Exon_Deletion","158",FALSE,NA,"non-fitness",0.1054,0.0625,0.0625,0,0,16,16,1,1,11,11,0,0
"chr10:104279370-104279471","GSTO2","HsaEX0028885","Fig6_Exon_Deletion","101",FALSE,NA,"non-fitness",-0.2833,0.0625,0.0625,0,0,16,16,1,1,11,11,0,0
"chr5:103186320-103186439","HISPPD1","HsaEX0030036","Fig6_Exon_Deletion","119",FALSE,NA,"",NA,0.0769,0.0769,0,0,13,13,1,1,11,11,0,0
"chr22:35262323-35262421","HMGXB4","HsaEX0030240","Fig6_Exon_Deletion","98",FALSE,NA,"non-fitness",-0.0543,0,0,0,0,16,16,0,0,12,12,0,0
"chr12:6549476-6549481","IFFO1","HsaEX0030919","Fig6_Exon_Deletion","5",FALSE,NA,"non-fitness",-1.0491,0,0,0,0,14,14,0,0,8,8,0,0
"chr1:116606492-116606548","IGSF3","HsaEX0031207","Fig6_Exon_Deletion","56",FALSE,NA,"non-fitness",-1.7085,0,0,0,0,16,16,0,0,12,12,0,0
"chr16:3067554-3067613","IL32","HsaEX0031477","Fig6_Exon_Deletion","59",FALSE,NA,"non-fitness",-0.3438,0,0,0.0833,0,16,14,0,0,12,11,1,0
"chr19:5119118-5119219","KDM4B","HsaEX0033291","Fig6_Exon_Deletion","101",FALSE,NA,"non-fitness",-0.6936,0,0,0,0,14,14,0,0,11,11,0,0
"chr14:58492144-58492275","KIAA0586","HsaEX0033762","Fig6_Exon_Deletion","131",FALSE,NA,"non-fitness",-0.265,0,0,0,0,16,16,0,0,10,10,0,0
"chr14:55673172-55673255","KTN1","HsaEX0035084","Fig6_Exon_Deletion","83",FALSE,NA,"non-fitness",0.0854,0,0,0,0,8,8,0,0,6,6,0,0
"chr4:128176872-128176907","LARP1B","HsaEX0035362","Fig6_Exon_Deletion","35",FALSE,NA,"non-fitness",-0.8819,0,0,0,0,15,15,0,0,10,10,0,0
"chr4:16505840-16505982","LDB2","HsaEX0035557","Fig6_Exon_Deletion","142",FALSE,NA,"non-fitness",-0.1897,0,0,0.0909,0,15,13,0,0,11,10,1,0
"chrX:118982821-118982943","LONRF3","HsaEX0036135","Fig6_Exon_Deletion","122",FALSE,NA,"",0.2727,0.0625,0.0625,0,0,16,16,1,1,11,11,0,0
"chr2:237720772-237720822","LRRFIP1","HsaEX0036737","Fig6_Exon_Deletion","50",FALSE,NA,"fitness",0.3869,0,0,0,0,16,16,0,0,12,12,0,0
"chr14:65101546-65101572","MAX","HsaEX0038060","Fig6_Exon_Deletion","26",FALSE,NA,"non-fitness",-1.173,0,0,0,0,14,14,0,0,10,10,0,0
"chr1:84939553-84939702","MCOLN2","HsaEX0038294","Fig6_Exon_Deletion","149",FALSE,NA,"non-fitness",-0.9466,0,0,0,0,16,16,0,0,12,12,0,0
"chr1:204544535-204544669","MDM4","HsaEX0038421","Fig6_Exon_Deletion","134",FALSE,NA,"non-fitness",-0.366,0,0,0,0,14,14,0,0,11,11,0,0
"chr19:42349499-42349699","MEGF8","HsaEX0038772","Fig6_Exon_Deletion","200",FALSE,NA,"non-fitness",-0.3767,0,0,0,0,16,16,0,0,12,12,0,0
"chr10:97461496-97461622","MMS19","HsaEX0039697","Fig6_Exon_Deletion","126",FALSE,NA,"non-fitness",-4.2153,0,0,0,0,15,15,0,0,11,11,0,0
"chr10:97468966-97469104","MMS19","HsaEX0039699","Fig6_Exon_Deletion","138",FALSE,NA,"non-fitness",-4.2153,0,0,0,0,15,15,0,0,12,12,0,0
"chr2:197523624-197523686","MOBKL3","HsaEX0039745","Fig6_Exon_Deletion","62",FALSE,NA,"",NA,0,0,0,0,16,16,0,0,12,12,0,0
"chr1:2389925-2389996","MORN1","HsaEX0039818","Fig6_Exon_Deletion","71",FALSE,NA,"non-fitness",-0.3387,0,0,0,0,14,14,0,0,12,12,0,0
"chr2:241099396-241099894","MTERFD2","HsaEX0040439","Fig6_Exon_Deletion","498",FALSE,NA,"non-fitness",-2.8865,0,0,0,0,16,16,0,0,12,12,0,0
"chr19:3456550-3456635","NFIC","HsaEX0042741","Fig6_Exon_Deletion","85",FALSE,NA,"non-fitness",-0.3937,0,0,0,0,16,16,0,0,12,12,0,0
"chr11:47261637-47261726","NR1H3","HsaEX0043675","Fig6_Exon_Deletion","89",FALSE,NA,"non-fitness",-0.1018,0,0,0,0,14,14,0,0,8,8,0,0
"chr7:129710374-129710571","NRF1","HsaEX0043794","Fig6_Exon_Deletion","197",FALSE,NA,"non-fitness",-3.1513,0,0,0,0,15,15,0,0,11,11,0,0
"chr22:30889520-30889636","OSBP2","HsaEX0044858","Fig6_Exon_Deletion","116",FALSE,NA,"fitness",0.3445,0,0,0,0,16,16,0,0,12,12,0,0
"chr16:70153391-70153573","PDPR","HsaEX0046434","Fig6_Exon_Deletion","182",FALSE,NA,"",0.2717,0,0,0.1667,0,13,10,0,0,12,10,2,0
"chr14:49654784-49654838","POLE2","HsaEX0048920","Fig6_Exon_Deletion","54",FALSE,NA,"non-fitness",-2.0143,0,0,0,0,8,8,0,0,6,6,0,0
"chr10:101583588-101583681","POLL","HsaEX0048980","Fig6_Exon_Deletion","93",FALSE,NA,"non-fitness",-0.2676,0,0,0,0,16,16,0,0,11,11,0,0
"chr5:149830767-149830883","PPARGC1B","HsaEX0049310","Fig6_Exon_Deletion","116",FALSE,NA,"non-fitness",-0.0782,0,0,0,0,15,15,0,0,10,10,0,0
"chr6:30614549-30614602","PPP1R10","HsaEX0049539","Fig6_Exon_Deletion","53",FALSE,NA,"non-fitness",-1.2008,0,0,0,0,13,13,0,0,11,11,0,0
"chr6:30068279-30068353","PPP1R11","HsaEX0049547","Fig6_Exon_Deletion","74",FALSE,NA,"non-fitness",-3.679,0,0,0,0,16,16,0,0,12,12,0,0
"chr5:40774928-40774972","PRKAA1","HsaEX0050073","Fig6_Exon_Deletion","44",FALSE,NA,"fitness",0.3887,0,0,0,0,13,13,0,0,10,10,0,0
"chr19:49680140-49680238","PRMT1","HsaEX0050262","Fig6_Exon_Deletion","98",FALSE,NA,"non-fitness",-5.678,0,0,0,0,12,12,0,0,10,10,0,0
"chr19:805513-805569","PTBP1","HsaEX0050725","Fig6_Exon_Deletion","56",FALSE,NA,"non-fitness",-2.3015,0,0,0,0,6,6,0,0,5,5,0,0
"chr11:47569700-47569891","PTPMT1","HsaEX0050944","Fig6_Exon_Deletion","191",FALSE,NA,"non-fitness",-4.7867,0,0,0,0,16,16,0,0,12,12,0,0
"chr12:132701250-132701369","PXMP2","HsaEX0051403","Fig6_Exon_Deletion","119",FALSE,NA,"non-fitness",-1.2736,0,0,0,0,16,16,0,0,11,11,0,0
"chr3:53125909-53125994","RFT1","HsaEX0053203","Fig6_Exon_Deletion","85",FALSE,NA,"non-fitness",-3.4733,0,0,0,0,16,16,0,0,11,11,0,0
"chr16:669553-669606","RHOT2","HsaEX0053537","Fig6_Exon_Deletion","53",FALSE,NA,"non-fitness",-2.7892,0,0,0,0,16,16,0,0,12,12,0,0
"chr5:38949356-38949427","RICTOR","HsaEX0053597","Fig6_Exon_Deletion","71",FALSE,NA,"non-fitness",-2.186,0,0,0.0909,0,16,14,0,0,11,10,1,0
"chr6:37374620-37374709","RNF8","HsaEX0054150","Fig6_Exon_Deletion","89",FALSE,NA,"non-fitness",-1.4756,0,0,0,0,16,16,0,0,12,12,0,0
"chr20:37232296-37232391","RPN2","HsaEX0055525","Fig6_Exon_Deletion","95",FALSE,NA,"non-fitness",-3.2173,0,0,0.0909,0,16,14,0,0,11,10,1,0
"chr14:74907435-74907530","RPS6KL1","HsaEX0055664","Fig6_Exon_Deletion","95",FALSE,NA,"non-fitness",-0.2689,0,0,0,0,16,16,0,0,12,12,0,0
"chr11:9052746-9052832","SCUBE2","HsaEX0056672","Fig6_Exon_Deletion","86",FALSE,NA,"non-fitness",0.1031,0,0,0,0,15,15,0,0,12,12,0,0
"chr5:223482-223568","SDHA","HsaEX0056744","Fig6_Exon_Deletion","86",FALSE,NA,"non-fitness",-2.3557,0,0,0,0,15,15,0,0,11,11,0,0
"chr22:31531058-31531129","SFI1","HsaEX0057589","Fig6_Exon_Deletion","71",FALSE,NA,"",0.2149,0,0,0,0,14,14,0,0,11,11,0,0
"chr2:38746144-38746179","SFRS7","HsaEX0057687","Fig6_Exon_Deletion","35",FALSE,NA,"",NA,0,0,0,0,15,15,0,0,10,10,0,0
"chr22:40401593-40401675","SGSM3","HsaEX0057887","Fig6_Exon_Deletion","82",FALSE,NA,"non-fitness",-0.4676,0,0,0,0,16,16,0,0,12,12,0,0
"chr10:103622470-103622553","SH3PXD2A","HsaEX0058048","Fig6_Exon_Deletion","83",FALSE,NA,"non-fitness",-0.7357,0,0,0,0,15,15,0,0,12,12,0,0
"chr17:82236729-82236872","SLC16A3","HsaEX0058720","Fig6_Exon_Deletion","143",FALSE,NA,"non-fitness",-0.5351,0,0,0,0,4,4,0,0,4,4,0,0
"chr11:62871577-62871669","SLC3A2","HsaEX0059658","Fig6_Exon_Deletion","92",FALSE,NA,"non-fitness",-0.4118,0,0,0,0,16,16,0,0,12,12,0,0
"chr3:57865242-57865292","SLMAP","HsaEX0060182","Fig6_Exon_Deletion","50",FALSE,NA,"non-fitness",-0.5241,0,0,0,0,16,16,0,0,12,12,0,0
"chr12:50087363-50087485","SMARCD1","HsaEX0060332","Fig6_Exon_Deletion","122",FALSE,NA,"non-fitness",-0.6222,0,0,0,0,16,16,0,0,12,12,0,0
"chr17:64562771-64562966","SMURF2","HsaEX0060565","Fig6_Exon_Deletion","195",FALSE,NA,"non-fitness",-0.1147,0,0,0.1429,0,15,11,0,0,7,6,1,0
"chr15:66495330-66495419","SNAPC5","HsaEX0060646","Fig6_Exon_Deletion","89",FALSE,NA,"non-fitness",-1.3207,0,0,0,0,16,16,0,0,11,11,0,0
"chr1:203862182-203862222","SNRPE","HsaEX0060716","Fig6_Exon_Deletion","40",FALSE,NA,"non-fitness",-3.283,0,0,0,0,15,15,0,0,10,10,0,0
"chr17:50547720-50547767","SPATA20","HsaEX0061235","Fig6_Exon_Deletion","47",FALSE,NA,"non-fitness",0.0684,0,0,0,0,6,6,0,0,5,5,0,0
"chr16:28981901-28982056","SPNS1","HsaEX0061466","Fig6_Exon_Deletion","155",FALSE,NA,"non-fitness",-1.0878,0.0833,0.0833,0,0,12,12,1,1,10,10,0,0
"chr16:30721189-30721476","SRCAP","HsaEX0061653","Fig6_Exon_Deletion","287",FALSE,NA,"non-fitness",-3.032,0,0,0,0,16,16,0,0,11,11,0,0
"chr9:127916408-127916494","ST6GALNAC4","HsaEX0062042","Fig6_Exon_Deletion","86",FALSE,NA,"non-fitness",-0.3688,0,0,0,0,16,16,0,0,10,10,0,0
"chr3:136464881-136464988","STAG1","HsaEX0062155","Fig6_Exon_Deletion","107",FALSE,NA,"non-fitness",-0.0361,0.0667,0.0667,0,0,15,15,1,1,11,11,0,0
"chr11:9713466-9713639","SWAP70","HsaEX0063064","Fig6_Exon_Deletion","173",FALSE,NA,"non-fitness",-0.1958,0,0,0,0,15,15,0,0,11,11,0,0
"chr17:37520179-37520214","SYNRG","HsaEX0063233","Fig6_Exon_Deletion","35",FALSE,NA,"non-fitness",-0.5062,0,0,0,0,13,13,0,0,10,10,0,0
"chr10:103378235-103378550","TAF5","HsaEX0063506","Fig6_Exon_Deletion","315",FALSE,NA,"non-fitness",-1.1439,0,0,0,0,13,13,0,0,12,12,0,0
"chr10:103385326-103385490","TAF5","HsaEX0063507","Fig6_Exon_Deletion","164",FALSE,NA,"non-fitness",-1.1439,0,0,0,0,16,16,0,0,12,12,0,0
"chr5:146468341-146468403","TCERG1","HsaEX0064138","Fig6_Exon_Deletion","62",FALSE,NA,"non-fitness",-0.7956,0.0625,0,0,0,16,14,1,0,12,11,0,0
"chr5:134140796-134140888","TCF7","HsaEX0064181","Fig6_Exon_Deletion","92",FALSE,NA,"non-fitness",-0.801,0,0,0,0,16,16,0,0,12,12,0,0
"chr10:113158667-113158717","TCF7L2","HsaEX0064195","Fig6_Exon_Deletion","50",FALSE,NA,"fitness",0.3727,0,0,0,0,15,15,0,0,12,12,0,0
"chr11:67465056-67465100","TMEM134","HsaEX0065462","Fig6_Exon_Deletion","44",FALSE,NA,"non-fitness",-0.0358,0,0,0,0,16,16,0,0,11,11,0,0
"chrX:110003501-110004164","TMEM164","HsaEX0065554","Fig6_Exon_Deletion","663",FALSE,NA,"non-fitness",0.0375,0.0714,0.0714,0,0,14,14,1,1,12,12,0,0
"chr16:24793473-24793649","TNRC6A","HsaEX0066370","Fig6_Exon_Deletion","176",FALSE,NA,"",0.1983,0.0714,0.0714,0,0,14,14,1,1,11,11,0,0
"chr7:22818000-22818048","TOMM7","HsaEX0066478","Fig6_Exon_Deletion","48",FALSE,NA,"non-fitness",-0.1928,0,0,0,0,16,16,0,0,12,12,0,0
"chr2:238332824-238332895","TRAF3IP1","HsaEX0066818","Fig6_Exon_Deletion","71",FALSE,NA,"fitness",0.5694,0,0,0,0,16,16,0,0,12,12,0,0
"chr14:39154211-39154294","TRAPPC6B","HsaEX0066944","Fig6_Exon_Deletion","83",FALSE,NA,"",0.1392,0.0769,0.0769,0,0,13,13,1,1,10,10,0,0
"chr22:46355990-46356072","TRMU","HsaEX0067316","Fig6_Exon_Deletion","82",FALSE,NA,"non-fitness",-0.5287,0,0,0,0,16,16,0,0,11,11,0,0
"chr15:50628149-50628249","TRPM7","HsaEX0067423","Fig6_Exon_Deletion","100",FALSE,NA,"non-fitness",-3.467,0,0,0,0,14,14,0,0,9,9,0,0
"chr17:2336037-2336140","TSR1","HsaEX0067696","Fig6_Exon_Deletion","103",FALSE,NA,"",NA,0,0,0,0,13,13,0,0,10,10,0,0
"chr17:59890831-59890928","TUBD1","HsaEX0068306","Fig6_Exon_Deletion","97",FALSE,NA,"non-fitness",-3.675,0,0,0,0,15,15,0,0,12,12,0,0
"chr20:63943653-63943669","UCKL1","HsaEX0069107","Fig6_Exon_Deletion","16",FALSE,NA,"non-fitness",-0.3249,0.0667,0.0667,0,0,15,15,1,1,11,11,0,0
"chr7:43887790-43887816","URGCP","HsaEX0069517","Fig6_Exon_Deletion","26",FALSE,NA,"non-fitness",-0.2067,0,0,0,0,15,15,0,0,12,12,0,0
"chr19:47069092-47069343","ZC3H4","HsaEX0072262","Fig6_Exon_Deletion","251",FALSE,NA,"non-fitness",-0.8181,0,0,0,0,16,16,0,0,12,12,0,0
"chr10:97752857-97752877","ZFYVE27","HsaEX0072774","Fig6_Exon_Deletion","20",FALSE,NA,"non-fitness",-0.0666,0,0,0,0,8,8,0,0,9,9,0,0
"chr10:79310924-79311184","ZMIZ1","HsaEX0072856","Fig6_Exon_Deletion","260",FALSE,NA,"",0.1888,0,0,0,0,15,15,0,0,9,9,0,0
"chr8:144754696-144754803","ZNF251","HsaEX0073258","Fig6_Exon_Deletion","107",FALSE,NA,"non-fitness",-0.0328,0,0,0,0,6,6,0,0,6,6,0,0
"chr2:27599970-27600053","ZNF512","HsaEX0073821","Fig6_Exon_Deletion","83",FALSE,NA,"",0.2829,0,0,0,0,16,16,0,0,10,10,0,0
"chr3:142453116-142453233","ATR","ExonDEL070717","Exon_Deletion","117",FALSE,NA,"non-fitness",-3.2852,0,0,0,0,6,6,0,0,5,5,0,0
"chr3:142515394-142515515","ATR","ExonDEL070729","Exon_Deletion","121",FALSE,NA,"non-fitness",-3.2852,0,0,0,0,6,6,0,0,4,4,0,0
"chr3:142519668-142519784","ATR","ExonDEL070730","Exon_Deletion","116",FALSE,NA,"non-fitness",-3.2852,0,0,0,0,6,6,0,0,5,5,0,0
"chr10:123155657-123155727","BUB3","ExonDEL020712","Exon_Deletion","70",FALSE,NA,"non-fitness",-3.8013,0,0,0,0,6,6,0,0,3,3,0,0
"chr10:123157728-123157880","BUB3","ExonDEL020713","Exon_Deletion","152",FALSE,NA,"non-fitness",-3.8013,0,0,0.1,0,9,7,0,0,10,9,1,0
"chr10:123162235-123162413","BUB3","ExonDEL020714","Exon_Deletion","178",FALSE,NA,"non-fitness",-3.8013,0,0,0,0,8,8,0,0,9,9,0,0
"chr10:123162611-123162828","BUB3","ExonDEL020715","Exon_Deletion","217",FALSE,NA,"non-fitness",-3.8013,0,0,0,0,8,8,0,0,9,9,0,0
"chr1:156312040-156312221","CCT3","ExonDEL014266","Exon_Deletion","181",FALSE,NA,"non-fitness",-5.5457,0,0,0,0,10,10,0,0,10,10,0,0
"chr1:156317165-156317247","CCT3","ExonDEL014267","Exon_Deletion","82",FALSE,NA,"non-fitness",-5.5457,0,0,0,0,12,12,0,0,9,9,0,0
"chr1:156317414-156317547","CCT3","ExonDEL014268","Exon_Deletion","133",FALSE,NA,"non-fitness",-5.5457,0,0,0,0,6,6,0,0,5,5,0,0
"chr1:156333546-156333643","CCT3","ExonDEL014272","Exon_Deletion","97",FALSE,NA,"non-fitness",-5.5457,0,0,0,0,5,5,0,0,4,4,0,0
"chr17:47142228-47142436","CDC27","ExonDEL046140","Exon_Deletion","208",FALSE,NA,"non-fitness",-0.6407,0,0,0,0,5,5,0,0,5,5,0,0
"chr17:47143882-47143982","CDC27","ExonDEL046141","Exon_Deletion","100",FALSE,NA,"non-fitness",-0.6407,0,0,0,0,5,5,0,0,5,5,0,0
"chr17:47158205-47158303","CDC27","ExonDEL046146","Exon_Deletion","98",FALSE,NA,"non-fitness",-0.6407,0,0,0,0,5,5,0,0,4,4,0,0
"chr6:44406322-44406467","CDC5L","ExonDEL081351","Exon_Deletion","145",FALSE,NA,"non-fitness",-3.7613,0,0,0,0,6,6,0,0,5,5,0,0
